Serial Number:20472264 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-13 18:09:41,38.87,0, , , , 
2018-12-13 18:19:41,38.87,0, , , , 
2018-12-13 18:29:41,38.79,0, , , , 
2018-12-13 18:39:41,38.79,0, , , , 
2018-12-13 18:49:41,38.79,0, , , , 
2018-12-13 18:59:41,38.79,0, , , , 
2018-12-13 19:09:41,38.79,0, , , , 
2018-12-13 19:19:41,38.79,0, , , , 
2018-12-13 19:29:41,38.79,0, , , , 
2018-12-13 19:39:41,38.71,0, , , , 
2018-12-13 19:49:41,38.79,0, , , , 
2018-12-13 19:59:41,38.79,0, , , , 
2018-12-13 20:09:41,38.79,0, , , , 
2018-12-13 20:19:41,38.79,0, , , , 
2018-12-13 20:29:41,38.79,0, , , , 
2018-12-13 20:39:41,38.79,0, , , , 
2018-12-13 20:49:41,38.79,0, , , , 
2018-12-13 20:59:41,38.87,0, , , , 
2018-12-13 21:09:41,38.79,0, , , , 
2018-12-13 21:19:41,38.79,0, , , , 
2018-12-13 21:29:41,38.71,0, , , , 
2018-12-13 21:39:41,38.79,0, , , , 
2018-12-13 21:49:41,38.87,0, , , , 
2018-12-13 21:59:41,38.79,0, , , , 
2018-12-13 22:09:41,38.87,0, , , , 
2018-12-13 22:19:41,38.87,0, , , , 
2018-12-13 22:29:41,38.79,0, , , , 
2018-12-13 22:39:41,38.79,0, , , , 
2018-12-13 22:49:41,38.79,0, , , , 
2018-12-13 22:59:41,38.87,0, , , , 
2018-12-13 23:09:41,38.87,0, , , , 
2018-12-13 23:19:41,38.79,0, , , , 
2018-12-13 23:29:41,38.87,0, , , , 
2018-12-13 23:39:41,38.87,0, , , , 
2018-12-13 23:49:41,38.87,0, , , , 
2018-12-13 23:59:41,38.87,0, , , , 
2018-12-14 00:09:41,38.87,0, , , , 
2018-12-14 00:19:41,38.87,0, , , , 
2018-12-14 00:29:41,38.79,0, , , , 
2018-12-14 00:39:41,38.79,0, , , , 
2018-12-14 00:49:41,38.87,0, , , , 
2018-12-14 00:59:41,38.87,0, , , , 
2018-12-14 01:09:41,38.87,0, , , , 
2018-12-14 01:19:41,38.87,0, , , , 
2018-12-14 01:29:41,38.87,0, , , , 
2018-12-14 01:39:41,38.94,0, , , , 
2018-12-14 01:49:41,38.94,0, , , , 
2018-12-14 01:59:41,38.79,0, , , , 
2018-12-14 02:09:41,38.79,0, , , , 
2018-12-14 02:19:41,38.87,0, , , , 
2018-12-14 02:29:41,38.79,0, , , , 
2018-12-14 02:39:41,38.87,0, , , , 
2018-12-14 02:49:41,38.87,0, , , , 
2018-12-14 02:59:41,38.87,0, , , , 
2018-12-14 03:09:41,38.79,0, , , , 
2018-12-14 03:19:41,38.87,0, , , , 
2018-12-14 03:29:41,38.79,0, , , , 
