            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,        Sensor,          Gain
1548805980,           2019-01-29 23:53:00,           2019-01-29 17:53:00,2.78,3.031,100.5422,10
1548806580,           2019-01-30 00:03:00,           2019-01-29 18:03:00,2.78,3.021,107.5711,10
1548807180,           2019-01-30 00:13:00,           2019-01-29 18:13:00,2.78,3.063,99.56328,10
1548807780,           2019-01-30 00:23:00,           2019-01-29 18:23:00,2.78,3.084,108.8929,10
1548808380,           2019-01-30 00:33:00,           2019-01-29 18:33:00,2.78,2.989,109.8698,10
1548808980,           2019-01-30 00:43:00,           2019-01-29 18:43:00,2.78,3.042,105.6427,10
1548809580,           2019-01-30 00:53:00,           2019-01-29 18:53:00,2.78,3.074,99.78265,10
1548810180,           2019-01-30 01:03:00,           2019-01-29 19:03:00,2.78,3.031,100.3695,10
1548810780,           2019-01-30 01:13:00,           2019-01-29 19:13:00,2.78,2.999,100.9995,10
1548811380,           2019-01-30 01:23:00,           2019-01-29 19:23:00,2.78,3.042,103.8459,10
1548811980,           2019-01-30 01:33:00,           2019-01-29 19:33:00,2.78,3.116,101.1407,10
1548812580,           2019-01-30 01:43:00,           2019-01-29 19:43:00,2.78,3.042,100.4017,10
1548813180,           2019-01-30 01:53:00,           2019-01-29 19:53:00,2.77,3.053,101.4382,10
1548813780,           2019-01-30 02:03:00,           2019-01-29 20:03:00,2.78,3.042,105.5138,10
1548814380,           2019-01-30 02:13:00,           2019-01-29 20:13:00,2.78,3.01,106.8006,10
1548814980,           2019-01-30 02:23:00,           2019-01-29 20:23:00,2.78,3.031,99.93553,10
1548815580,           2019-01-30 02:33:00,           2019-01-29 20:33:00,2.78,3.053,100.1864,10
1548816180,           2019-01-30 02:43:00,           2019-01-29 20:43:00,2.78,3.063,101.0831,10
1548816780,           2019-01-30 02:53:00,           2019-01-29 20:53:00,2.78,3.01,103.778,10
1548817380,           2019-01-30 03:03:00,           2019-01-29 21:03:00,2.78,3.084,100.1919,10
1548817980,           2019-01-30 03:13:00,           2019-01-29 21:13:00,2.78,3.063,100.7328,10
1548818580,           2019-01-30 03:23:00,           2019-01-29 21:23:00,2.78,3.063,102.6098,10
1548819180,           2019-01-30 03:33:00,           2019-01-29 21:33:00,2.78,3.053,100.4428,10
1548819780,           2019-01-30 03:43:00,           2019-01-29 21:43:00,2.78,3.031,101.9565,10
1548820380,           2019-01-30 03:53:00,           2019-01-29 21:53:00,2.78,3.063,101.7927,10
1548820980,           2019-01-30 04:03:00,           2019-01-29 22:03:00,2.78,3.031,102.6167,10
1548821580,           2019-01-30 04:13:00,           2019-01-29 22:13:00,2.78,3.074,108.9203,10
1548822180,           2019-01-30 04:23:00,           2019-01-29 22:23:00,2.78,3.021,102.8409,10
1548822780,           2019-01-30 04:33:00,           2019-01-29 22:33:00,2.78,3.063,101.8331,10
1548823380,           2019-01-30 04:43:00,           2019-01-29 22:43:00,2.78,3.074,100.3427,10
1548823980,           2019-01-30 04:53:00,           2019-01-29 22:53:00,2.78,3.031,109.0396,10
1548824580,           2019-01-30 05:03:00,           2019-01-29 23:03:00,2.78,3.021,103.233,10
1548825180,           2019-01-30 05:13:00,           2019-01-29 23:13:00,2.78,3.021,106.6004,10
1548825780,           2019-01-30 05:23:00,           2019-01-29 23:23:00,2.8,3.063,101.938,10
1548826380,           2019-01-30 05:33:00,           2019-01-29 23:33:00,2.78,3.053,100.6067,10
1548826980,           2019-01-30 05:43:00,           2019-01-29 23:43:00,2.78,3.01,99.66542,10
1548827580,           2019-01-30 05:53:00,           2019-01-29 23:53:00,2.78,3.106,100.3681,10
1548828180,           2019-01-30 06:03:00,           2019-01-30 00:03:00,2.78,3.031,99.41726,10
1548828780,           2019-01-30 06:13:00,           2019-01-30 00:13:00,2.78,3.074,100.6663,10
1548829380,           2019-01-30 06:23:00,           2019-01-30 00:23:00,2.78,3.031,103.573,10
1548829980,           2019-01-30 06:33:00,           2019-01-30 00:33:00,2.78,3.053,100.7212,10
1548830580,           2019-01-30 06:43:00,           2019-01-30 00:43:00,2.78,3.031,100.532,10
1548831180,           2019-01-30 06:53:00,           2019-01-30 00:53:00,2.78,3.084,103.2405,10
1548831780,           2019-01-30 07:03:00,           2019-01-30 01:03:00,2.78,3.021,103.3722,10
1548832380,           2019-01-30 07:13:00,           2019-01-30 01:13:00,2.78,3.01,102.5509,10
1548832980,           2019-01-30 07:23:00,           2019-01-30 01:23:00,2.78,3.074,103.4709,10
1548833580,           2019-01-30 07:33:00,           2019-01-30 01:33:00,2.78,3.063,98.63848,10
1548834180,           2019-01-30 07:43:00,           2019-01-30 01:43:00,2.78,3.021,108.7804,10
1548834780,           2019-01-30 07:53:00,           2019-01-30 01:53:00,2.78,3.074,108.4918,10
1548835380,           2019-01-30 08:03:00,           2019-01-30 02:03:00,2.78,3.031,107.3065,10
1548835980,           2019-01-30 08:13:00,           2019-01-30 02:13:00,2.78,3.031,102.7792,10
1548836580,           2019-01-30 08:23:00,           2019-01-30 02:23:00,2.78,3.053,99.79431,10
1548837180,           2019-01-30 08:33:00,           2019-01-30 02:33:00,2.8,3.042,101.356,10
1548837780,           2019-01-30 08:43:00,           2019-01-30 02:43:00,2.78,3.042,102.5934,10
1548838380,           2019-01-30 08:53:00,           2019-01-30 02:53:00,2.78,3.01,100.2152,10
1548838980,           2019-01-30 09:03:00,           2019-01-30 03:03:00,2.78,3.053,106.6456,10
1548839580,           2019-01-30 09:13:00,           2019-01-30 03:13:00,2.78,2.978,106.8575,10
1548840180,           2019-01-30 09:23:00,           2019-01-30 03:23:00,2.78,3.031,104.4101,10
1548840780,           2019-01-30 09:33:00,           2019-01-30 03:33:00,2.78,3.053,103.5593,10
1548841380,           2019-01-30 09:43:00,           2019-01-30 03:43:00,2.78,3.042,99.54203,10
1548841980,           2019-01-30 09:53:00,           2019-01-30 03:53:00,2.78,3.021,99.06557,10
1548842580,           2019-01-30 10:03:00,           2019-01-30 04:03:00,2.78,3.053,101.5054,10
1548843180,           2019-01-30 10:13:00,           2019-01-30 04:13:00,2.77,3.074,102.7353,10
1548843780,           2019-01-30 10:23:00,           2019-01-30 04:23:00,2.78,3.01,109.3721,10
1548844380,           2019-01-30 10:33:00,           2019-01-30 04:33:00,2.78,3.063,102.8806,10
1548844980,           2019-01-30 10:43:00,           2019-01-30 04:43:00,2.78,3.063,102.1738,10
1548845580,           2019-01-30 10:53:00,           2019-01-30 04:53:00,2.78,3.031,103.076,10
1548846180,           2019-01-30 11:03:00,           2019-01-30 05:03:00,2.78,3.021,100.327,10
1548846780,           2019-01-30 11:13:00,           2019-01-30 05:13:00,2.78,3.074,103.1411,10
1548847380,           2019-01-30 11:23:00,           2019-01-30 05:23:00,2.78,3.031,102.3103,10
1548847980,           2019-01-30 11:33:00,           2019-01-30 05:33:00,2.78,3.074,103.22,10
1548848580,           2019-01-30 11:43:00,           2019-01-30 05:43:00,2.78,3.031,103.9055,10
1548849180,           2019-01-30 11:53:00,           2019-01-30 05:53:00,2.78,3.063,100.9632,10
1548849780,           2019-01-30 12:03:00,           2019-01-30 06:03:00,2.78,3.053,100.2241,10
1548850380,           2019-01-30 12:13:00,           2019-01-30 06:13:00,2.78,3.053,100.9399,10
1548850980,           2019-01-30 12:23:00,           2019-01-30 06:23:00,2.78,2.999,99.29729,10
1548851580,           2019-01-30 12:33:00,           2019-01-30 06:33:00,2.78,3.053,103.6423,10
1548852180,           2019-01-30 12:43:00,           2019-01-30 06:43:00,2.78,3.053,102.4487,10
1548852780,           2019-01-30 12:53:00,           2019-01-30 06:53:00,2.78,3.074,102.1663,10
1548853380,           2019-01-30 13:03:00,           2019-01-30 07:03:00,2.78,3.063,101.2915,10
1548853980,           2019-01-30 13:13:00,           2019-01-30 07:13:00,2.78,3.01,104.1482,10
1548854580,           2019-01-30 13:23:00,           2019-01-30 07:23:00,2.78,3.063,100.4428,10
1548855180,           2019-01-30 13:33:00,           2019-01-30 07:33:00,2.78,3.031,106.2419,10
1548855780,           2019-01-30 13:43:00,           2019-01-30 07:43:00,2.78,3.074,101.1846,10
1548856380,           2019-01-30 13:53:00,           2019-01-30 07:53:00,2.78,3.01,100.2838,10
1548856980,           2019-01-30 14:03:00,           2019-01-30 08:03:00,2.78,3.063,100.5141,10
1548857580,           2019-01-30 14:13:00,           2019-01-30 08:13:00,2.78,3.074,102.5139,10
1548858180,           2019-01-30 14:23:00,           2019-01-30 08:23:00,2.78,3.053,101.1215,10
1548858780,           2019-01-30 14:33:00,           2019-01-30 08:33:00,2.78,3.021,111.5637,10
1548859380,           2019-01-30 14:43:00,           2019-01-30 08:43:00,2.78,3.042,108.0997,10
1548859980,           2019-01-30 14:53:00,           2019-01-30 08:53:00,2.78,3.042,100.2529,10
1548860580,           2019-01-30 15:03:00,           2019-01-30 09:03:00,2.78,3.084,102.6167,10
1548861180,           2019-01-30 15:13:00,           2019-01-30 09:13:00,2.78,3.042,106.6792,10
1548861780,           2019-01-30 15:23:00,           2019-01-30 09:23:00,2.78,3.063,99.60304,10
1548862380,           2019-01-30 15:33:00,           2019-01-30 09:33:00,2.78,3.063,100.0569,10
1548862980,           2019-01-30 15:43:00,           2019-01-30 09:43:00,2.78,3.031,106.2302,10
1548863580,           2019-01-30 15:53:00,           2019-01-30 09:53:00,2.78,3.01,100.4024,10
1548864180,           2019-01-30 16:03:00,           2019-01-30 10:03:00,2.78,3.084,101.3519,10
1548864780,           2019-01-30 16:13:00,           2019-01-30 10:13:00,2.78,3.074,103.8034,10
1548865380,           2019-01-30 16:23:00,           2019-01-30 10:23:00,2.78,3.053,102.0799,10
1548865980,           2019-01-30 16:33:00,           2019-01-30 10:33:00,2.78,3.053,103.0692,10
1548866580,           2019-01-30 16:43:00,           2019-01-30 10:43:00,2.78,3.063,98.93737,10
1548867180,           2019-01-30 16:53:00,           2019-01-30 10:53:00,2.78,3.063,99.51529,10
1548867780,           2019-01-30 17:03:00,           2019-01-30 11:03:00,2.78,3.063,105.1738,10
1548868380,           2019-01-30 17:13:00,           2019-01-30 11:13:00,2.77,3.063,103.5319,10
1548868980,           2019-01-30 17:23:00,           2019-01-30 11:23:00,2.78,3.021,101.1064,10
1548869580,           2019-01-30 17:33:00,           2019-01-30 11:33:00,2.78,3.053,99.64211,10
1548870180,           2019-01-30 17:43:00,           2019-01-30 11:43:00,2.78,3.063,101.2497,10
1548870780,           2019-01-30 17:53:00,           2019-01-30 11:53:00,2.78,3.01,102.8655,10
1548871380,           2019-01-30 18:03:00,           2019-01-30 12:03:00,2.78,3.031,102.3157,10
1548871980,           2019-01-30 18:13:00,           2019-01-30 12:13:00,2.78,3.021,100.2913,10
1548872580,           2019-01-30 18:23:00,           2019-01-30 12:23:00,2.78,3.042,98.38825,10
1548873180,           2019-01-30 18:33:00,           2019-01-30 12:33:00,2.78,3.031,100.8706,10
1548873780,           2019-01-30 18:43:00,           2019-01-30 12:43:00,2.78,3.074,99.79842,10
1548874380,           2019-01-30 18:53:00,           2019-01-30 12:53:00,2.77,3.042,101.4485,10
1548874980,           2019-01-30 19:03:00,           2019-01-30 13:03:00,2.78,3.053,101.9469,10
1548875580,           2019-01-30 19:13:00,           2019-01-30 13:13:00,2.78,3.01,99.34322,10
1548876180,           2019-01-30 19:23:00,           2019-01-30 13:23:00,2.78,3.063,102.871,10
1548876780,           2019-01-30 19:33:00,           2019-01-30 13:33:00,2.78,3.042,112.6517,10
1548877380,           2019-01-30 19:43:00,           2019-01-30 13:43:00,2.77,2.967,102.121,10
1548877980,           2019-01-30 19:53:00,           2019-01-30 13:53:00,2.77,3.021,100.3187,10
1548878580,           2019-01-30 20:03:00,           2019-01-30 14:03:00,2.77,3.031,107.5622,10
1548879180,           2019-01-30 20:13:00,           2019-01-30 14:13:00,2.78,2.999,104.1797,10
1548879780,           2019-01-30 20:23:00,           2019-01-30 14:23:00,2.77,3.074,112.2136,10
1548880380,           2019-01-30 20:33:00,           2019-01-30 14:33:00,2.78,3.042,104.0173,10
1548880980,           2019-01-30 20:43:00,           2019-01-30 14:43:00,2.78,3.01,111.0907,10
1548881580,           2019-01-30 20:53:00,           2019-01-30 14:53:00,2.78,3.042,101.1654,10
1548882180,           2019-01-30 21:03:00,           2019-01-30 15:03:00,2.77,3.063,102.8985,10
1548882780,           2019-01-30 21:13:00,           2019-01-30 15:13:00,2.78,3.042,102.7819,10
1548883380,           2019-01-30 21:23:00,           2019-01-30 15:23:00,2.78,3.042,103.8925,10
1548883980,           2019-01-30 21:33:00,           2019-01-30 15:33:00,2.77,3.084,99.17183,10
1548884580,           2019-01-30 21:43:00,           2019-01-30 15:43:00,2.77,3.084,101.2586,10
1548885180,           2019-01-30 21:53:00,           2019-01-30 15:53:00,2.78,3.053,107.1386,10
1548885780,           2019-01-30 22:03:00,           2019-01-30 16:03:00,2.78,2.989,100.7239,10
1548886380,           2019-01-30 22:13:00,           2019-01-30 16:13:00,2.78,3.01,103.2412,10
1548886980,           2019-01-30 22:23:00,           2019-01-30 16:23:00,2.78,3.031,102.9019,10
1548887580,           2019-01-30 22:33:00,           2019-01-30 16:33:00,2.78,3.031,104.9201,10
1548888180,           2019-01-30 22:43:00,           2019-01-30 16:43:00,2.78,3.021,101.0543,10
1548888780,           2019-01-30 22:53:00,           2019-01-30 16:53:00,2.78,3.053,100.2084,10
1548889380,           2019-01-30 23:03:00,           2019-01-30 17:03:00,2.77,3.042,101.2463,10
1548889980,           2019-01-30 23:13:00,           2019-01-30 17:13:00,2.77,3.042,104.0474,10
1548890580,           2019-01-30 23:23:00,           2019-01-30 17:23:00,2.78,3.063,112.6085,10
1548891180,           2019-01-30 23:33:00,           2019-01-30 17:33:00,2.77,2.989,104.0296,10
1548891780,           2019-01-30 23:43:00,           2019-01-30 17:43:00,2.78,3.042,106.1116,10
1548892380,           2019-01-30 23:53:00,           2019-01-30 17:53:00,2.78,2.999,101.6521,10
1548892980,           2019-01-31 00:03:00,           2019-01-30 18:03:00,2.78,3.074,106.4585,10
1548893580,           2019-01-31 00:13:00,           2019-01-30 18:13:00,2.78,3.053,102.5077,10
1548894180,           2019-01-31 00:23:00,           2019-01-30 18:23:00,2.78,3.021,101.5239,10
1548894780,           2019-01-31 00:33:00,           2019-01-30 18:33:00,2.77,3.031,103.56,10
1548895380,           2019-01-31 00:43:00,           2019-01-30 18:43:00,2.78,3.063,104.2243,10
1548895980,           2019-01-31 00:53:00,           2019-01-30 18:53:00,2.77,3.063,102.3164,10
1548896580,           2019-01-31 01:03:00,           2019-01-30 19:03:00,2.77,2.989,99.67776,10
1548897180,           2019-01-31 01:13:00,           2019-01-30 19:13:00,2.77,3.021,100.6848,10
1548897780,           2019-01-31 01:23:00,           2019-01-30 19:23:00,2.77,3.021,104.9654,10
1548898380,           2019-01-31 01:33:00,           2019-01-30 19:33:00,2.77,2.989,103.3749,10
1548898980,           2019-01-31 01:43:00,           2019-01-30 19:43:00,2.77,3.042,101.1839,10
1548899580,           2019-01-31 01:53:00,           2019-01-30 19:53:00,2.78,3.042,102.6064,10
1548900180,           2019-01-31 02:03:00,           2019-01-30 20:03:00,2.77,2.989,101.5404,10
1548900780,           2019-01-31 02:13:00,           2019-01-30 20:13:00,2.77,3.053,105.5179,10
1548901380,           2019-01-31 02:23:00,           2019-01-30 20:23:00,2.77,3.01,101.5383,10
1548901980,           2019-01-31 02:33:00,           2019-01-30 20:33:00,2.77,3.053,103.0671,10
1548902580,           2019-01-31 02:43:00,           2019-01-30 20:43:00,2.78,2.999,104.5067,10
1548903180,           2019-01-31 02:53:00,           2019-01-30 20:53:00,2.77,3.053,103.1692,10
1548903780,           2019-01-31 03:03:00,           2019-01-30 21:03:00,2.77,3.031,99.38366,10
1548904380,           2019-01-31 03:13:00,           2019-01-30 21:13:00,2.77,2.999,103.6738,10
1548904980,           2019-01-31 03:23:00,           2019-01-30 21:23:00,2.78,3.053,100.7445,10
1548905580,           2019-01-31 03:33:00,           2019-01-30 21:33:00,2.78,3.053,103.1041,10
1548906180,           2019-01-31 03:43:00,           2019-01-30 21:43:00,2.78,3.053,103.1494,10
1548906780,           2019-01-31 03:53:00,           2019-01-30 21:53:00,2.77,3.053,104.2202,10
1548907380,           2019-01-31 04:03:00,           2019-01-30 22:03:00,2.78,3.021,103.7012,10
1548907980,           2019-01-31 04:13:00,           2019-01-30 22:13:00,2.77,3.021,103.2762,10
1548908580,           2019-01-31 04:23:00,           2019-01-30 22:23:00,2.77,3.031,106.2645,10
1548909180,           2019-01-31 04:33:00,           2019-01-30 22:33:00,2.79,3.031,99.48718,10
1548909780,           2019-01-31 04:43:00,           2019-01-30 22:43:00,2.77,3.021,101.127,10
