filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,ch4_flux,qc_ch4_flux,H_strg,ch4_strg,ch4_v-adv,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,ch4_var,w/ts_cov,w/ch4_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,diag_72_mean,int_p_mean,int_t_1_mean,int_t_2_mean,cell_t_mean,co2_mean,h2o_mean,co2_mean,h2o_mean,7700_signal_strength_mean,diag_77_mean
not_enough_data,3/30/20,3:30,90.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,3/30/20,4:00,90.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,3/30/20,4:30,90.187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,3/30/20,5:00,90.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,3/30/20,5:30,90.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,3/30/20,6:00,90.249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,3/30/20,6:30,90.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,3/30/20,7:00,90.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TOA5_TroutBog_ts_data_25_2020_03_30_0700.dat,3/30/20,7:30,90.312,1,16994,16994,4.19E-02,0,-5.631492832,0,-5.74E-03,0,NaN,NaN,3.85E-13,9.09E-02,2.160465845,2.160465845,-0.3,0,273.8397048,275.0819513,96233.71309,1.218772721,1005.186564,2.38E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.21E-02,-0.556004663,2.93E-02,0.560226951,4.26E-15,4.23E-15,0.560226951,4.884459594,237.3715936,263.6284064,2.997583811,NaN,0.185366725,0.562885449,95.81176471,2.20E-02,NaN,-2.48E-02,1,2.224247395,1,2,4,7,13,46,4.16E-02,1.006982725,-5.539208842,1.016660139,-4.19E-03,1.369666332,800009909,800009909,800009909,800009909,800009909,801009909,899999999,899999999,89999,89999,89,89,17,19,3,37,0,0.452687928,0.579822194,9.33E-02,5.40E-02,5.96E-08,-4.52E-03,-4.19E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.77E-02,419.0891275,196.3493096,4.66079359,20.76232658,206
TOA5_TroutBog_ts_data_25_2020_03_30_0730.dat,3/30/20,8:00,90.333,1,18000,18000,0.120647774,0,-8.905677529,0,3.18E-03,1,2.303600039,-3.43E-04,-3.55E-13,9.01E-02,2.153477114,2.153477114,1.4,0,274.745188,276.6949835,96258.79406,1.211983507,1005.211362,2.39E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.318526551,-0.762726122,1.74E-02,0.826747489,-9.84E-15,-3.94E-15,0.826747489,5.889845881,253.6661906,247.3338094,1.202663731,NaN,0.315508673,1.19523691,298.8171379,7.06E-03,NaN,-2.32E-02,0,44.11697863,-6.694921712,15.14393114,37.71052979,57.51093732,80.65990733,120.8432393,0.119886469,1.006350218,-8.770704191,1.015389111,2.37E-03,1.3460305,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,22,21,6,53,0,0.882618386,1.323308684,0.18454675,7.01E-02,9.12E-08,-7.20E-03,2.37E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.75E-02,419.5504776,196.6986586,4.705387577,27.20411695,206
TOA5_TroutBog_ts_data_25_2020_03_30_0800.dat,3/30/20,8:30,90.354,1,17988,17988,6.71E-02,1,-1.303026553,2,-5.59E-03,2,0.197996938,-7.66E-04,-9.48E-13,8.94E-02,2.137864522,2.137864522,-0.2,0,275.3557147,276.8336461,96292.38352,1.211799148,1005.213566,2.39E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.61E-02,-0.668275522,1.95E-02,0.675425583,1.16E-14,-1.06E-14,0.675425583,7.71531683,239.1799088,261.8200912,1.653573328,NaN,0.235251763,1.144838064,846.8238698,2.49E-03,NaN,-4.55E-03,0,36.84970166,-5.592084394,12.64931013,31.49857074,48.03730782,67.37300724,100.9370418,6.67E-02,1.006196561,-1.283646758,1.015097452,-4.17E-03,1.338835268,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,10,17,11,24,0,1.108288125,1.020479486,0.160908517,4.11E-02,3.80E-08,-1.05E-03,-4.17E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.74E-02,418.5031305,210.777886,5.065454296,29.93069747,206
TOA5_TroutBog_ts_data_25_2020_03_30_0830.dat,3/30/20,9:00,90.374,1,18000,18000,0.115202714,0,-7.120941513,0,5.00E-04,1,1.459118401,-1.98E-04,6.76E-13,8.90E-02,2.133819287,2.133819287,0.1,0,275.9834733,277.8589202,96325.62852,1.20774455,1005.230217,2.40E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2022953,-0.505369739,5.71E-03,0.544384579,6.87E-15,7.60E-15,0.544384579,7.528634655,252.8158148,248.1841852,0.601019911,NaN,0.308847302,1.097691786,350.7162973,6.02E-03,NaN,-1.90E-02,0,46.35265463,-7.03419417,15.91136637,39.62155201,60.42536679,84.74743609,126.9671023,0.114472776,1.006376517,-7.012473332,1.015467892,3.72E-04,1.344669242,800009909,800009909,800009909,800009909,800009909,800119909,899999999,899999999,89999,89999,89,89,17,8,6,19,1,0.748629743,1.290475308,0.156278522,7.68E-02,5.39E-08,-5.78E-03,3.72E-07,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.73E-02,417.8165731,219.0431123,5.280152008,31.20879645,206
TOA5_TroutBog_ts_data_25_2020_03_30_0900.dat,3/30/20,9:30,90.395,1,18000,18000,0.112674068,0,0.21726132,2,-3.43E-04,2,1.627563427,-1.44E-04,-1.05E-12,8.85E-02,2.130865748,2.130865748,0,1,276.7131789,279.0070617,96342.12845,1.202980589,1005.249605,2.41E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.399515156,-0.214698967,-1.55E-02,0.453815159,-6.93E-15,-1.19E-14,0.453815159,7.043298645,292.7464691,208.2535309,-1.957074925,NaN,0.306043159,1.396863158,-11186.36624,-1.89E-04,NaN,5.87E-04,0,42.66440864,-6.474488611,14.64531087,36.46889481,55.61736563,78.0041461,116.8644251,0.112151905,1.004655847,0.214541998,1.012675012,-2.69E-04,1.274424077,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,33,36,5,25,0,1.054006209,1.550921307,0.1887988,7.94E-02,2.31E-08,1.77E-04,-2.69E-07,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.72E-02,417.7349726,222.2503243,5.385110615,35.42541262,206
TOA5_TroutBog_ts_data_25_2020_03_30_0930.dat,3/30/20,10:00,90.416,1,18000,18000,7.50E-02,1,-6.874577616,1,1.77E-03,1,0.531098426,-1.42E-04,1.00E-12,8.83E-02,2.127944432,2.127944432,0.2,0,277.0113746,279.3821284,96365.34172,1.201655069,1005.256108,2.41E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.105887954,-0.353055951,2.02E-02,0.369147229,-1.82E-14,1.13E-14,0.369147229,5.661394476,247.6949516,253.3050484,3.140189994,NaN,0.249807438,1.451872306,192.2963364,1.10E-02,NaN,-2.28E-02,0,36.25241673,-5.501444101,12.44428154,30.98802056,47.25868659,66.2809799,99.30098586,7.45E-02,1.006673056,-6.765766021,1.016082672,1.31E-03,1.353277064,800009909,800009909,800009909,800009909,800009909,800119909,899999999,899999999,89999,89999,89,89,18,13,10,22,0,1.442260714,1.272481844,0.189002054,8.55E-02,2.40E-08,-5.60E-03,1.31E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.72E-02,417.6489197,222.2918883,5.399775682,30.71844129,206
TOA5_TroutBog_ts_data_25_2020_03_30_1000.dat,3/30/20,10:30,90.437,1,18000,18000,0.197323458,0,-15.47015246,0,1.04E-02,0,0.994638853,3.37E-05,-5.00E-13,8.81E-02,2.128638026,2.128638026,1.4,0,277.4684518,280.0862155,96378.72284,1.198800761,1005.268542,2.42E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.181507869,-0.219598841,4.32E-02,0.288155006,-1.73E-14,-5.68E-15,0.288155006,6.016883809,270.5751928,230.4248072,8.618315075,NaN,0.405710132,1.228370364,366.1021909,5.76E-03,NaN,-3.16E-02,0,54.78400671,-8.313684377,18.8055767,46.82854496,71.41648577,100.1626367,150.0618819,0.196041475,1.006539344,-15.22903446,1.015832783,7.71E-03,1.34572886,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,25,14,7,21,0,1.000158392,1.279001772,0.177580563,0.102546983,2.43E-08,-1.26E-02,7.71E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.71E-02,417.4437013,222.0002019,5.408000486,37.5833771,206
TOA5_TroutBog_ts_data_25_2020_03_30_1030.dat,3/30/20,11:00,90.458,1,18000,18000,0.203256925,0,-30.71259896,1,1.51E-02,1,0.989475833,-1.90E-04,-1.03E-12,8.77E-02,2.124709483,2.124709483,0,1,278.0596966,280.7883899,96379.40299,1.19581133,1005.281236,2.42E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.206062662,-7.05E-02,7.96E-03,0.217942874,-2.74E-14,-1.18E-14,0.217942874,5.829066986,302.1061458,198.8938542,2.092296265,NaN,0.412279123,1.215550128,193.5149376,1.09E-02,NaN,-6.20E-02,0,57.68249443,-8.753541071,19.80053374,49.30612867,75.19495725,105.4619967,158.0012888,0.201879359,1.00682371,-30.21705149,1.016399597,1.12E-02,1.354798927,800009909,800009909,800009909,800009909,800009909,800009909,899999999,899999999,89999,89999,89,89,8,3,4,24,0,1.029181324,1.240716791,0.161202141,0.164843303,3.81E-08,-2.51E-02,1.12E-05,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.71E-02,416.7589415,222.501605,5.437546753,38.38375921,206
TOA5_TroutBog_ts_data_25_2020_03_30_1100.dat,3/30/20,11:30,90.479,1,18000,18000,0.150165883,0,-5.234230522,2,-2.24E-03,2,0.470020577,-2.73E-04,-1.43E-13,8.74E-02,2.119071093,2.119071093,0,1,278.6413452,281.1223163,96383.73741,1.19444462,1005.287376,2.42E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.378554092,-0.275404917,-9.62E-03,0.468234518,2.73E-14,-1.64E-15,0.468234518,6.16737666,284.9634361,216.0365639,-1.176927692,NaN,0.354570522,1.525398007,722.3183799,2.92E-03,NaN,-1.23E-02,0,46.36845701,-7.036592243,15.91679081,39.63505965,60.44596679,84.77632788,127.0103874,0.149226768,1.006293205,-5.155270471,1.015316374,-1.67E-03,1.340019543,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,26,12,16,12,0,0.97567851,1.869316805,0.205800699,0.127878451,3.25E-08,-4.29E-03,-1.67E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.70E-02,416.3091218,224.9771037,5.508235423,34.17348079,206
TOA5_TroutBog_ts_data_25_2020_03_30_1130.dat,3/30/20,12:00,90.499,1,18000,18000,0.212998558,0,-7.031114581,0,4.31E-03,0,0.656068181,-4.53E-04,8.19E-14,8.69E-02,2.10969196,2.10969196,0.4,0,279.1084889,281.5891204,96398.13197,1.192642621,1005.29607,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.433162676,-0.29317698,1.97E-02,0.523421155,3.65E-14,9.43E-16,0.523421155,6.02298352,286.9087259,214.0912741,2.154084908,NaN,0.422603577,1.533077709,910.5399904,2.32E-03,NaN,-1.39E-02,0,53.75873705,-8.158095751,18.4536348,45.95215988,70.07994322,98.28811681,147.2535094,0.211677282,1.006241939,-6.925798536,1.01520634,3.22E-03,1.338862981,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,23,10,5,24,0,1.433760116,1.430399707,0.201995594,0.161699465,3.19E-08,-5.78E-03,3.22E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.70E-02,416.3310886,227.1006115,5.568283975,35.70016491,206
TOA5_TroutBog_ts_data_25_2020_03_30_1200.dat,3/30/20,12:30,90.52,1,18000,18000,0.166082575,0,-37.94428585,0,8.71E-03,0,-0.198664644,2.36E-04,1.68E-13,8.71E-02,2.114571165,2.114571165,-0.1,0,279.1624046,281.447859,96412.78088,1.193422548,1005.293425,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.143053974,-0.602315085,2.23E-02,0.619473065,3.15E-14,1.93E-15,0.619473065,6.394533463,244.3605913,256.6394087,2.066498095,NaN,0.373048171,1.743945432,116.0694774,1.82E-02,NaN,-8.48E-02,0,47.18425332,-7.16039248,16.19682729,40.33239007,61.50943967,86.26786372,129.2449799,0.164958556,1.006813944,-37.3350138,1.016319052,6.39E-03,1.363572044,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,35,25,8,25,0,1.436760913,1.833040172,0.21808978,0.152601576,2.67E-08,-3.11E-02,6.39E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.70E-02,416.3130947,215.9867165,5.293001394,39.08597308,206
TOA5_TroutBog_ts_data_25_2020_03_30_1230.dat,3/30/20,13:00,90.541,1,18000,18000,0.129582022,0,-22.7853073,0,8.25E-03,0,-0.828929921,-7.99E-05,-2.84E-13,8.73E-02,2.112921305,2.112921305,0,0,278.8574911,280.8598174,96436.99438,1.196221588,1005.282544,2.42E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.183166529,-0.476476426,1.50E-03,0.510472331,2.59E-14,-3.26E-15,0.510472331,6.901073236,252.0277019,248.9722981,0.167938837,NaN,0.329129309,1.487816427,132.7662281,1.59E-02,NaN,-5.76E-02,0,42.19122077,-6.402680526,14.48288078,36.06442094,55.00051745,77.13900776,115.5682902,0.128710272,1.006772959,-22.42087255,1.016254263,6.07E-03,1.360291395,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,21,28,11,28,0,1.350362965,1.400739004,0.224530885,9.73E-02,1.97E-08,-1.86E-02,6.07E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.71E-02,416.8292814,204.0211864,4.982752791,36.493115,206
TOA5_TroutBog_ts_data_25_2020_03_30_1300.dat,3/30/20,13:30,90.562,1,18000,18000,0.197964542,0,-32.38383576,0,5.55E-03,1,1.048653852,1.66E-05,-2.70E-13,8.70E-02,2.113265836,2.113265836,0,0,279.3149691,281.6058022,96423.32665,1.192883663,1005.296383,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.74E-02,-0.864275559,4.93E-02,0.86585745,3.94E-14,-3.11E-15,0.86585745,10.04325536,229.8469003,271.1530997,3.266588944,NaN,0.407375268,1.901567306,177.1171234,1.19E-02,NaN,-6.63E-02,0,44.73239929,-6.788314172,15.35518514,38.23658212,58.31320031,81.78509258,122.5289719,0.196679422,1.006534083,-31.88171885,1.015749368,4.10E-03,1.353689693,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,10,14,3,21,0,1.854095103,1.651850983,0.297188525,0.118712201,3.20E-08,-2.66E-02,4.10E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.70E-02,416.2176402,199.2125656,4.880707321,38.67972698,206
TOA5_TroutBog_ts_data_25_2020_03_30_1330.dat,3/30/20,14:00,90.583,1,18000,18000,0.227389784,0,-23.19680601,0,4.26E-03,1,0.165442553,-2.17E-04,1.01E-12,8.68E-02,2.108758403,2.108758403,-0.5,0,279.3964713,281.7235543,96413.77927,1.192267008,1005.298597,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.479102773,-0.381899557,-1.88E-02,0.612977082,1.09E-13,1.16E-14,0.612977082,8.35907793,282.4411582,218.5588418,-1.759336665,NaN,0.436715605,1.846400511,304.6092278,6.93E-03,NaN,-4.43E-02,0,49.98471466,-7.585373291,17.15813504,42.72618229,65.16012386,91.3880002,136.9158774,0.225946959,1.006385678,-22.84327447,1.015476395,3.17E-03,1.345951743,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,14,14,10,26,0,1.341491904,2.092545877,0.25876324,0.11673894,2.37E-08,-1.91E-02,3.17E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,415.5875053,199.9235143,4.908174237,39.65006736,206
TOA5_TroutBog_ts_data_25_2020_03_30_1400.dat,3/30/20,14:30,90.604,1,18000,18000,0.233588055,0,-34.84523383,0,7.80E-03,0,-0.248456635,-2.97E-05,-5.00E-13,8.68E-02,2.108142372,2.108142372,0,0,279.2897506,281.5468217,96410.32258,1.192972645,1005.295276,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.13793993,-0.3768745,4.93E-02,0.404340853,6.13E-14,-5.75E-15,0.404340853,11.05009537,251.1031437,249.8968563,7.002192587,NaN,0.442496737,2.115187545,210.9353641,1.00E-02,NaN,-6.57E-02,0,48.31632428,-7.332188616,16.58543061,41.3000673,62.9852085,88.33765049,132.3458977,0.232054337,1.006609306,-34.29816188,1.015950474,5.77E-03,1.351532838,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,15,7,7,39,0,1.884187874,2.056996977,0.289190238,0.101136792,1.81E-08,-2.86E-02,5.77E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,415.5202288,200.7796709,4.926215357,39.16615422,206
TOA5_TroutBog_ts_data_25_2020_03_30_1430.dat,3/30/20,15:00,90.624,1,18000,18000,0.171711433,0,-44.19088402,0,1.01E-02,0,0.245150316,-1.15E-04,1.53E-13,8.67E-02,2.105755456,2.105755456,-0.2,0,279.5150871,281.7213477,96389.47797,1.191975831,1005.298556,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.01E-02,-0.888553588,2.20E-02,0.891584363,-1.27E-14,1.77E-15,0.891584363,6.739918333,235.5086882,265.4913118,1.416722733,NaN,0.379547279,1.505573289,104.945032,2.01E-02,NaN,-9.72E-02,0,46.26183319,-7.020411666,15.8801903,39.54391921,60.30697187,84.58138553,126.7183283,0.170544203,1.00684415,-43.47960551,1.0163589,7.40E-03,1.366490975,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,30,14,9,28,0,1.22255445,1.551414966,0.237177163,0.105180817,2.08E-08,-3.63E-02,7.40E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,415.0941114,202.4558844,4.971909523,39.81587115,206
TOA5_TroutBog_ts_data_25_2020_03_30_1500.dat,3/30/20,15:30,90.645,1,18000,18000,0.106926927,1,-44.38588525,0,1.34E-02,0,-0.40607694,-2.62E-04,3.65E-13,8.65E-02,2.100322503,2.100322503,-0.2,0,279.4919572,281.4325519,96389.8973,1.193204184,1005.293139,2.43E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.70E-02,-1.167527316,7.62E-02,1.170135483,-2.62E-14,4.22E-15,1.170135483,7.122815919,230.1639242,270.8360758,3.733870697,NaN,0.299354754,1.860032263,51.26365029,4.12E-02,NaN,-0.123609327,0,35.47107524,-5.382872515,12.17607229,30.32014161,46.24012904,64.85243845,97.16077046,0.106112454,1.007675561,-43.60087886,1.018004371,9.56E-03,1.399398682,800009909,800009909,800009909,800009909,800009909,800119909,899999999,899999999,89999,89999,89,89,6,3,5,35,0,1.689848616,1.743610334,0.286605576,0.109709806,1.84E-08,-3.63E-02,9.56E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,415.2317309,203.783483,4.995178931,38.42194441,206
