"analysis_date"	"sample_id"	"lake"	"date"	"depth"	"replicate"	"parameter"	"value"
"842"	"1/19/21 23:38"	"SSB_2020-07-16_7_C"	"SSB"	2020-07-16	"7"	"C"	"CO2_TCD"	19758
"843"	"1/19/21 23:38"	"SSB_2020-07-16_7_C"	"SSB"	2020-07-16	"7"	"C"	"CH4_TCD"	44253
"844"	"1/19/21 23:38"	"SSB_2020-07-16_7_C"	"SSB"	2020-07-16	"7"	"C"	"N2O_ECD"	-1
"845"	"1/20/21 0:08"	"TB_2020-07-16_0_A"	"TB"	2020-07-16	"0"	"A"	"CO2_TCD"	2889
"846"	"1/20/21 0:08"	"TB_2020-07-16_0_A"	"TB"	2020-07-16	"0"	"A"	"CH4_FID"	86
"847"	"1/20/21 0:08"	"TB_2020-07-16_0_A"	"TB"	2020-07-16	"0"	"A"	"N2O_ECD"	-1
"848"	"1/20/21 0:23"	"TB_2020-07-16_Air_1"	"TB"	2020-07-16	"Air"	"1"	"CO2_FID"	339
"849"	"1/20/21 0:23"	"TB_2020-07-16_Air_1"	"TB"	2020-07-16	"Air"	"1"	"CH4_FID"	21
"850"	"1/20/21 0:23"	"TB_2020-07-16_Air_1"	"TB"	2020-07-16	"Air"	"1"	"N2O_ECD"	-1
"851"	"1/20/21 0:38"	"SSB_2020-07-16_7_B"	"SSB"	2020-07-16	"7"	"B"	"CO2_TCD"	19871
"852"	"1/20/21 0:38"	"SSB_2020-07-16_7_B"	"SSB"	2020-07-16	"7"	"B"	"CH4_TCD"	45207
"853"	"1/20/21 0:38"	"SSB_2020-07-16_7_B"	"SSB"	2020-07-16	"7"	"B"	"N2O_ECD"	-1
"854"	"1/20/21 1:09"	"TB_2020-07-22_0_A"	"TB"	2020-07-22	"0"	"A"	"CO2_TCD"	2786
"855"	"1/20/21 1:09"	"TB_2020-07-22_0_A"	"TB"	2020-07-22	"0"	"A"	"CH4_FID"	112
"856"	"1/20/21 1:09"	"TB_2020-07-22_0_A"	"TB"	2020-07-22	"0"	"A"	"N2O_ECD"	-1
"857"	"1/20/21 1:24"	"SSB_2020-07-23_3_B"	"SSB"	2020-07-23	"3"	"B"	"CO2_TCD"	12438
"858"	"1/20/21 1:24"	"SSB_2020-07-23_3_B"	"SSB"	2020-07-23	"3"	"B"	"CH4_TCD"	10791
"859"	"1/20/21 1:24"	"SSB_2020-07-23_3_B"	"SSB"	2020-07-23	"3"	"B"	"N2O_ECD"	-1
"860"	"1/20/21 1:39"	"TB_2020-07-07_3_C"	"TB"	2020-07-07	"3"	"C"	"CO2_TCD"	10796
"861"	"1/20/21 1:39"	"TB_2020-07-07_3_C"	"TB"	2020-07-07	"3"	"C"	"CH4_TCD"	5260
"862"	"1/20/21 1:39"	"TB_2020-07-07_3_C"	"TB"	2020-07-07	"3"	"C"	"N2O_ECD"	-1
"863"	"1/20/21 1:54"	"SSB_2020-07-11_3_B"	"SSB"	2020-07-11	"3"	"B"	"CO2_TCD"	11526
"864"	"1/20/21 1:54"	"SSB_2020-07-11_3_B"	"SSB"	2020-07-11	"3"	"B"	"CH4_TCD"	9714
"865"	"1/20/21 1:54"	"SSB_2020-07-11_3_B"	"SSB"	2020-07-11	"3"	"B"	"N2O_ECD"	-1
"866"	"1/20/21 2:09"	"SSB_2020-07-11_Air_1"	"SSB"	2020-07-11	"Air"	"1"	"CO2_FID"	391
"867"	"1/20/21 2:09"	"SSB_2020-07-11_Air_1"	"SSB"	2020-07-11	"Air"	"1"	"CH4_FID"	42
"868"	"1/20/21 2:09"	"SSB_2020-07-11_Air_1"	"SSB"	2020-07-11	"Air"	"1"	"N2O_ECD"	-1
"869"	"1/20/21 2:39"	"TB_2020-07-16_0_C"	"TB"	2020-07-16	"0"	"C"	"CO2_TCD"	2956
"870"	"1/20/21 2:39"	"TB_2020-07-16_0_C"	"TB"	2020-07-16	"0"	"C"	"CH4_FID"	60
"871"	"1/20/21 2:39"	"TB_2020-07-16_0_C"	"TB"	2020-07-16	"0"	"C"	"N2O_ECD"	-1
"872"	"1/20/21 2:54"	"TB_2020-07-16_Air_2"	"TB"	2020-07-16	"Air"	"2"	"CO2_FID"	334
"873"	"1/20/21 2:54"	"TB_2020-07-16_Air_2"	"TB"	2020-07-16	"Air"	"2"	"CH4_FID"	5
"874"	"1/20/21 2:54"	"TB_2020-07-16_Air_2"	"TB"	2020-07-16	"Air"	"2"	"N2O_ECD"	0
"875"	"1/20/21 3:09"	"SSB_2020-07-16_3_C"	"SSB"	2020-07-16	"3"	"C"	"CO2_TCD"	7601
"876"	"1/20/21 3:09"	"SSB_2020-07-16_3_C"	"SSB"	2020-07-16	"3"	"C"	"CH4_TCD"	6116
"877"	"1/20/21 3:09"	"SSB_2020-07-16_3_C"	"SSB"	2020-07-16	"3"	"C"	"N2O_ECD"	-1
"878"	"1/20/21 3:39"	"TB_2020-07-22_0_B"	"TB"	2020-07-22	"0"	"B"	"CO2_TCD"	2753
"879"	"1/20/21 3:39"	"TB_2020-07-22_0_B"	"TB"	2020-07-22	"0"	"B"	"CH4_FID"	101
"880"	"1/20/21 3:39"	"TB_2020-07-22_0_B"	"TB"	2020-07-22	"0"	"B"	"N2O_ECD"	0
"881"	"1/20/21 3:54"	"SSB_2020-07-23_3_A"	"SSB"	2020-07-23	"3"	"A"	"CO2_TCD"	12340
"882"	"1/20/21 3:54"	"SSB_2020-07-23_3_A"	"SSB"	2020-07-23	"3"	"A"	"CH4_TCD"	10354
"883"	"1/20/21 3:54"	"SSB_2020-07-23_3_A"	"SSB"	2020-07-23	"3"	"A"	"N2O_ECD"	-1
"884"	"1/20/21 4:10"	"TB_2020-07-07_3_B"	"TB"	2020-07-07	"3"	"B"	"CO2_TCD"	10670
"885"	"1/20/21 4:10"	"TB_2020-07-07_3_B"	"TB"	2020-07-07	"3"	"B"	"CH4_TCD"	5044
"886"	"1/20/21 4:10"	"TB_2020-07-07_3_B"	"TB"	2020-07-07	"3"	"B"	"N2O_ECD"	-1
"887"	"1/20/21 4:25"	"TB_2020-07-07_Air_2"	"TB"	2020-07-07	"Air"	"2"	"CO2_FID"	400
"888"	"1/20/21 4:25"	"TB_2020-07-07_Air_2"	"TB"	2020-07-07	"Air"	"2"	"CH4_FID"	27
"889"	"1/20/21 4:25"	"TB_2020-07-07_Air_2"	"TB"	2020-07-07	"Air"	"2"	"N2O_ECD"	0
"890"	"1/20/21 4:40"	"SSB_2020-07-11_7_B"	"SSB"	2020-07-11	"7"	"B"	"CO2_TCD"	20487
"891"	"1/20/21 4:40"	"SSB_2020-07-11_7_B"	"SSB"	2020-07-11	"7"	"B"	"CH4_TCD"	48096
"892"	"1/20/21 4:40"	"SSB_2020-07-11_7_B"	"SSB"	2020-07-11	"7"	"B"	"N2O_ECD"	-1
"893"	"1/20/21 5:10"	"TB_2020-07-16_3_A"	"TB"	2020-07-16	"3"	"A"	"CO2_TCD"	10485
"894"	"1/20/21 5:10"	"TB_2020-07-16_3_A"	"TB"	2020-07-16	"3"	"A"	"CH4_TCD"	5001
"895"	"1/20/21 5:10"	"TB_2020-07-16_3_A"	"TB"	2020-07-16	"3"	"A"	"N2O_ECD"	-1
"896"	"1/20/21 5:25"	"TB_2020-07-16_Air_3"	"TB"	2020-07-16	"Air"	"3"	"CO2_FID"	666
"897"	"1/20/21 5:25"	"TB_2020-07-16_Air_3"	"TB"	2020-07-16	"Air"	"3"	"CH4_FID"	387
"898"	"1/20/21 5:25"	"TB_2020-07-16_Air_3"	"TB"	2020-07-16	"Air"	"3"	"N2O_ECD"	-1
"899"	"1/20/21 5:40"	"SSB_2020-07-16_0_A"	"SSB"	2020-07-16	"0"	"A"	"CO2_TCD"	1569
"900"	"1/20/21 5:40"	"SSB_2020-07-16_0_A"	"SSB"	2020-07-16	"0"	"A"	"CH4_FID"	56
"901"	"1/20/21 5:40"	"SSB_2020-07-16_0_A"	"SSB"	2020-07-16	"0"	"A"	"N2O_ECD"	0
"902"	"1/20/21 6:10"	"TB_2020-07-22_0_C"	"TB"	2020-07-22	"0"	"C"	"CO2_TCD"	2748
"903"	"1/20/21 6:10"	"TB_2020-07-22_0_C"	"TB"	2020-07-22	"0"	"C"	"CH4_FID"	78
"904"	"1/20/21 6:10"	"TB_2020-07-22_0_C"	"TB"	2020-07-22	"0"	"C"	"N2O_ECD"	0
"905"	"1/20/21 6:25"	"SSB_2020-07-23_3_C"	"SSB"	2020-07-23	"3"	"C"	"CO2_TCD"	12372
"906"	"1/20/21 6:25"	"SSB_2020-07-23_3_C"	"SSB"	2020-07-23	"3"	"C"	"CH4_TCD"	10772
"907"	"1/20/21 6:25"	"SSB_2020-07-23_3_C"	"SSB"	2020-07-23	"3"	"C"	"N2O_ECD"	-1
"908"	"1/20/21 6:41"	"TB_2020-07-07_5_A"	"TB"	2020-07-07	"5"	"A"	"CO2_TCD"	10837
"909"	"1/20/21 6:41"	"TB_2020-07-07_5_A"	"TB"	2020-07-07	"5"	"A"	"CH4_TCD"	7023
"910"	"1/20/21 6:41"	"TB_2020-07-07_5_A"	"TB"	2020-07-07	"5"	"A"	"N2O_ECD"	-1
"911"	"1/20/21 6:56"	"TB_2020-07-07_Air_1"	"TB"	2020-07-07	"Air"	"1"	"CO2_FID"	396
"912"	"1/20/21 6:56"	"TB_2020-07-07_Air_1"	"TB"	2020-07-07	"Air"	"1"	"CH4_FID"	28
"913"	"1/20/21 6:56"	"TB_2020-07-07_Air_1"	"TB"	2020-07-07	"Air"	"1"	"N2O_ECD"	0
"914"	"1/20/21 7:11"	"SSB_2020-07-11_Air_2"	"SSB"	2020-07-11	"Air"	"2"	"CO2_FID"	354
"915"	"1/20/21 7:11"	"SSB_2020-07-11_Air_2"	"SSB"	2020-07-11	"Air"	"2"	"CH4_FID"	11
"916"	"1/20/21 7:11"	"SSB_2020-07-11_Air_2"	"SSB"	2020-07-11	"Air"	"2"	"N2O_ECD"	-1
"917"	"1/20/21 7:41"	"TB_2020-07-16_3_C"	"TB"	2020-07-16	"3"	"C"	"CO2_TCD"	10510
"918"	"1/20/21 7:41"	"TB_2020-07-16_3_C"	"TB"	2020-07-16	"3"	"C"	"CH4_TCD"	5182
"919"	"1/20/21 7:41"	"TB_2020-07-16_3_C"	"TB"	2020-07-16	"3"	"C"	"N2O_ECD"	-1
"920"	"1/20/21 7:56"	"TB_2020-07-16_7_B"	"TB"	2020-07-16	"7"	"B"	"CO2_TCD"	14275
"921"	"1/20/21 7:56"	"TB_2020-07-16_7_B"	"TB"	2020-07-16	"7"	"B"	"CH4_TCD"	18724
"922"	"1/20/21 7:56"	"TB_2020-07-16_7_B"	"TB"	2020-07-16	"7"	"B"	"N2O_ECD"	-1
"923"	"1/20/21 8:11"	"SSB_2020-07-16_5_B"	"SSB"	2020-07-16	"5"	"B"	"CO2_TCD"	12438
"924"	"1/20/21 8:11"	"SSB_2020-07-16_5_B"	"SSB"	2020-07-16	"5"	"B"	"CH4_TCD"	12871
"925"	"1/20/21 8:11"	"SSB_2020-07-16_5_B"	"SSB"	2020-07-16	"5"	"B"	"N2O_ECD"	-1
"926"	"1/20/21 8:41"	"TB_2020-07-22_Air_1"	"TB"	2020-07-22	"Air"	"1"	"CO2_FID"	360
"927"	"1/20/21 8:41"	"TB_2020-07-22_Air_1"	"TB"	2020-07-22	"Air"	"1"	"CH4_FID"	15
"928"	"1/20/21 8:41"	"TB_2020-07-22_Air_1"	"TB"	2020-07-22	"Air"	"1"	"N2O_ECD"	0
"929"	"1/20/21 8:57"	"SSB_2020-07-23_5_A"	"SSB"	2020-07-23	"5"	"A"	"CO2_TCD"	13057
"930"	"1/20/21 8:57"	"SSB_2020-07-23_5_A"	"SSB"	2020-07-23	"5"	"A"	"CH4_TCD"	14992
"931"	"1/20/21 8:57"	"SSB_2020-07-23_5_A"	"SSB"	2020-07-23	"5"	"A"	"N2O_ECD"	-1
"932"	"1/20/21 9:12"	"TB_2020-07-07_5_C"	"TB"	2020-07-07	"5"	"C"	"CO2_TCD"	10796
"933"	"1/20/21 9:12"	"TB_2020-07-07_5_C"	"TB"	2020-07-07	"5"	"C"	"CH4_TCD"	7374
"934"	"1/20/21 9:12"	"TB_2020-07-07_5_C"	"TB"	2020-07-07	"5"	"C"	"N2O_ECD"	-1
"935"	"1/20/21 9:27"	"TB_2020-07-07_Air_3"	"TB"	2020-07-07	"Air"	"3"	"CO2_FID"	605
"936"	"1/20/21 9:27"	"TB_2020-07-07_Air_3"	"TB"	2020-07-07	"Air"	"3"	"CH4_FID"	294
"937"	"1/20/21 9:27"	"TB_2020-07-07_Air_3"	"TB"	2020-07-07	"Air"	"3"	"N2O_ECD"	0
"938"	"1/20/21 9:42"	"SSB_2020-07-11_5_C"	"SSB"	2020-07-11	"5"	"C"	"CO2_TCD"	13114
"939"	"1/20/21 9:42"	"SSB_2020-07-11_5_C"	"SSB"	2020-07-11	"5"	"C"	"CH4_TCD"	13550
"940"	"1/20/21 9:42"	"SSB_2020-07-11_5_C"	"SSB"	2020-07-11	"5"	"C"	"N2O_ECD"	-1
"941"	"1/20/21 10:12"	"TB_2020-07-16_3_B"	"TB"	2020-07-16	"3"	"B"	"CO2_TCD"	10535
"942"	"1/20/21 10:12"	"TB_2020-07-16_3_B"	"TB"	2020-07-16	"3"	"B"	"CH4_TCD"	5057
"943"	"1/20/21 10:12"	"TB_2020-07-16_3_B"	"TB"	2020-07-16	"3"	"B"	"N2O_ECD"	0
"944"	"1/20/21 10:27"	"TB_2020-07-16_7_A"	"TB"	2020-07-16	"7"	"A"	"CO2_TCD"	14421
"945"	"1/20/21 10:27"	"TB_2020-07-16_7_A"	"TB"	2020-07-16	"7"	"A"	"CH4_TCD"	18415
"946"	"1/20/21 10:27"	"TB_2020-07-16_7_A"	"TB"	2020-07-16	"7"	"A"	"N2O_ECD"	0
"947"	"1/20/21 10:42"	"SSB_2020-07-16_3_A"	"SSB"	2020-07-16	"3"	"A"	"CO2_TCD"	7754
"948"	"1/20/21 10:42"	"SSB_2020-07-16_3_A"	"SSB"	2020-07-16	"3"	"A"	"CH4_TCD"	6404
"949"	"1/20/21 10:42"	"SSB_2020-07-16_3_A"	"SSB"	2020-07-16	"3"	"A"	"N2O_ECD"	0
"950"	"1/20/21 11:13"	"TB_2020-07-22_Air_2"	"TB"	2020-07-22	"Air"	"2"	"CO2_FID"	357
"951"	"1/20/21 11:13"	"TB_2020-07-22_Air_2"	"TB"	2020-07-22	"Air"	"2"	"CH4_FID"	12
"952"	"1/20/21 11:13"	"TB_2020-07-22_Air_2"	"TB"	2020-07-22	"Air"	"2"	"N2O_ECD"	0
"953"	"1/20/21 11:28"	"SSB_2020-07-23_0_C"	"SSB"	2020-07-23	"0"	"C"	"CO2_TCD"	3926
"954"	"1/20/21 11:28"	"SSB_2020-07-23_0_C"	"SSB"	2020-07-23	"0"	"C"	"CH4_FID"	172
"955"	"1/20/21 11:28"	"SSB_2020-07-23_0_C"	"SSB"	2020-07-23	"0"	"C"	"N2O_ECD"	0
"956"	"1/20/21 11:43"	"TB_2020-07-07_5_B"	"TB"	2020-07-07	"5"	"B"	"CO2_TCD"	10752
"957"	"1/20/21 11:43"	"TB_2020-07-07_5_B"	"TB"	2020-07-07	"5"	"B"	"CH4_TCD"	6953
"958"	"1/20/21 11:43"	"TB_2020-07-07_5_B"	"TB"	2020-07-07	"5"	"B"	"N2O_ECD"	0
"959"	"1/20/21 11:58"	"TB_2020-07-07_7_B"	"TB"	2020-07-07	"7"	"B"	"CO2_TCD"	15840
"960"	"1/20/21 11:58"	"TB_2020-07-07_7_B"	"TB"	2020-07-07	"7"	"B"	"CH4_TCD"	20157
"961"	"1/20/21 11:58"	"TB_2020-07-07_7_B"	"TB"	2020-07-07	"7"	"B"	"N2O_ECD"	0
"962"	"1/20/21 12:13"	"SSB_2020-07-11_5_B"	"SSB"	2020-07-11	"5"	"B"	"CO2_TCD"	13182
"963"	"1/20/21 12:13"	"SSB_2020-07-11_5_B"	"SSB"	2020-07-11	"5"	"B"	"CH4_TCD"	14177
"964"	"1/20/21 12:13"	"SSB_2020-07-11_5_B"	"SSB"	2020-07-11	"5"	"B"	"N2O_ECD"	0
"965"	"1/20/21 12:43"	"TB_2020-07-16_5_B"	"TB"	2020-07-16	"5"	"B"	"CO2_TCD"	10227
"966"	"1/20/21 12:43"	"TB_2020-07-16_5_B"	"TB"	2020-07-16	"5"	"B"	"CH4_TCD"	6815
"967"	"1/20/21 12:43"	"TB_2020-07-16_5_B"	"TB"	2020-07-16	"5"	"B"	"N2O_ECD"	0
"968"	"1/20/21 12:58"	"TB_2020-07-16_7_C"	"TB"	2020-07-16	"7"	"C"	"CO2_TCD"	14161
"969"	"1/20/21 12:58"	"TB_2020-07-16_7_C"	"TB"	2020-07-16	"7"	"C"	"CH4_TCD"	17586
"970"	"1/20/21 12:58"	"TB_2020-07-16_7_C"	"TB"	2020-07-16	"7"	"C"	"N2O_ECD"	0
"971"	"1/20/21 13:14"	"SSB_2020-07-16_0_C"	"SSB"	2020-07-16	"0"	"C"	"CO2_TCD"	1737
"972"	"1/20/21 13:14"	"SSB_2020-07-16_0_C"	"SSB"	2020-07-16	"0"	"C"	"CH4_FID"	127
"973"	"1/20/21 13:14"	"SSB_2020-07-16_0_C"	"SSB"	2020-07-16	"0"	"C"	"N2O_ECD"	0
"974"	"1/20/21 13:44"	"TB_2020-07-22_Air_3"	"TB"	2020-07-22	"Air"	"3"	"CO2_FID"	431
"975"	"1/20/21 13:44"	"TB_2020-07-22_Air_3"	"TB"	2020-07-22	"Air"	"3"	"CH4_FID"	10
"976"	"1/20/21 13:44"	"TB_2020-07-22_Air_3"	"TB"	2020-07-22	"Air"	"3"	"N2O_ECD"	0
"977"	"1/20/21 13:59"	"SSB_2020-07-23_0_A"	"SSB"	2020-07-23	"0"	"A"	"CO2_TCD"	3957
"978"	"1/20/21 13:59"	"SSB_2020-07-23_0_A"	"SSB"	2020-07-23	"0"	"A"	"CH4_FID"	182
"979"	"1/20/21 13:59"	"SSB_2020-07-23_0_A"	"SSB"	2020-07-23	"0"	"A"	"N2O_ECD"	0
"980"	"1/20/21 14:14"	"TB_2020-07-07_7_C"	"TB"	2020-07-07	"7"	"C"	"CO2_TCD"	15443
"981"	"1/20/21 14:14"	"TB_2020-07-07_7_C"	"TB"	2020-07-07	"7"	"C"	"CH4_TCD"	19266
"982"	"1/20/21 14:14"	"TB_2020-07-07_7_C"	"TB"	2020-07-07	"7"	"C"	"N2O_ECD"	0
"983"	"1/20/21 14:29"	"TB_2020-07-07_7_A"	"TB"	2020-07-07	"7"	"A"	"CO2_TCD"	15314
"984"	"1/20/21 14:29"	"TB_2020-07-07_7_A"	"TB"	2020-07-07	"7"	"A"	"CH4_TCD"	19631
"985"	"1/20/21 14:29"	"TB_2020-07-07_7_A"	"TB"	2020-07-07	"7"	"A"	"N2O_ECD"	0
"986"	"1/20/21 14:44"	"SSB_2020-07-11_0_B"	"SSB"	2020-07-11	"0"	"B"	"CO2_TCD"	1716
"987"	"1/20/21 14:44"	"SSB_2020-07-11_0_B"	"SSB"	2020-07-11	"0"	"B"	"CH4_FID"	138
"988"	"1/20/21 14:44"	"SSB_2020-07-11_0_B"	"SSB"	2020-07-11	"0"	"B"	"N2O_ECD"	0
"989"	"1/20/21 15:15"	"TB_2020-07-16_5_A"	"TB"	2020-07-16	"5"	"A"	"CO2_TCD"	10218
"990"	"1/20/21 15:15"	"TB_2020-07-16_5_A"	"TB"	2020-07-16	"5"	"A"	"CH4_TCD"	6577
"991"	"1/20/21 15:15"	"TB_2020-07-16_5_A"	"TB"	2020-07-16	"5"	"A"	"N2O_ECD"	0
"992"	"1/20/21 15:30"	"TB_2020-07-16_5_C"	"TB"	2020-07-16	"5"	"C"	"CO2_TCD"	10057
"993"	"1/20/21 15:30"	"TB_2020-07-16_5_C"	"TB"	2020-07-16	"5"	"C"	"CH4_TCD"	6145
"994"	"1/20/21 15:30"	"TB_2020-07-16_5_C"	"TB"	2020-07-16	"5"	"C"	"N2O_ECD"	0
"995"	"1/20/21 15:45"	"SSB_2020-07-16_5_C"	"SSB"	2020-07-16	"5"	"C"	"CO2_TCD"	8337
"996"	"1/20/21 15:45"	"SSB_2020-07-16_5_C"	"SSB"	2020-07-16	"5"	"C"	"CH4_TCD"	8104
"997"	"1/20/21 15:45"	"SSB_2020-07-16_5_C"	"SSB"	2020-07-16	"5"	"C"	"N2O_ECD"	0
"998"	"1/20/21 16:00"	"SSB_2020-07-16_5_A"	"SSB"	2020-07-16	"5"	"A"	"CO2_TCD"	12802
"999"	"1/20/21 16:00"	"SSB_2020-07-16_5_A"	"SSB"	2020-07-16	"5"	"A"	"CH4_TCD"	13024
"1000"	"1/20/21 16:00"	"SSB_2020-07-16_5_A"	"SSB"	2020-07-16	"5"	"A"	"N2O_ECD"	0
"1001"	"1/20/21 16:15"	"SSB_2020-07-23_Air_3"	"SSB"	2020-07-23	"Air"	"3"	"CO2_FID"	371
"1002"	"1/20/21 16:15"	"SSB_2020-07-23_Air_3"	"SSB"	2020-07-23	"Air"	"3"	"CH4_FID"	45
"1003"	"1/20/21 16:15"	"SSB_2020-07-23_Air_3"	"SSB"	2020-07-23	"Air"	"3"	"N2O_ECD"	0
"1004"	"1/20/21 16:46"	"SSB_2020-07-23_7_C"	"SSB"	2020-07-23	"7"	"C"	"CO2_TCD"	19109
"1005"	"1/20/21 16:46"	"SSB_2020-07-23_7_C"	"SSB"	2020-07-23	"7"	"C"	"CH4_TCD"	45473
"1006"	"1/20/21 16:46"	"SSB_2020-07-23_7_C"	"SSB"	2020-07-23	"7"	"C"	"N2O_ECD"	-1
