Serial Number:20472265 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-14 04:28:22,36.86,0, , , , 
2018-12-14 04:38:22,36.78,0, , , , 
2018-12-14 04:48:22,37.01,0, , , , 
2018-12-14 04:58:22,36.86,0, , , , 
2018-12-14 05:08:22,36.86,0, , , , 
2018-12-14 05:18:22,36.94,0, , , , 
2018-12-14 05:28:22,36.94,0, , , , 
2018-12-14 05:38:22,36.86,0, , , , 
2018-12-14 05:48:22,36.86,0, , , , 
2018-12-14 05:58:22,36.94,0, , , , 
2018-12-14 06:08:22,36.86,0, , , , 
2018-12-14 06:18:22,36.86,0, , , , 
2018-12-14 06:28:22,36.94,0, , , , 
2018-12-14 06:38:22,36.78,0, , , , 
2018-12-14 06:48:22,36.86,0, , , , 
2018-12-14 06:58:22,36.94,0, , , , 
2018-12-14 07:08:22,36.86,0, , , , 
2018-12-14 07:18:22,36.86,0, , , , 
2018-12-14 07:28:22,36.86,0, , , , 
2018-12-14 07:38:22,36.86,1, , , , 
2018-12-14 07:48:22,36.94,1, , , , 
2018-12-14 07:58:22,36.94,2, , , , 
2018-12-14 08:08:22,36.94,2, , , , 
2018-12-14 08:18:22,36.94,3, , , , 
2018-12-14 08:28:22,36.86,3, , , , 
2018-12-14 08:38:22,37.01,3, , , , 
2018-12-14 08:48:22,36.94,4, , , , 
2018-12-14 08:58:22,36.86,5, , , , 
2018-12-14 09:08:22,36.94,7, , , , 
2018-12-14 09:18:22,36.94,9, , , , 
2018-12-14 09:28:22,36.94,11, , , , 
2018-12-14 09:38:22,36.94,11, , , , 
2018-12-14 09:48:22,36.78,10, , , , 
2018-12-14 09:58:22,36.86,12, , , , 
2018-12-14 10:08:22,37.01,12, , , , 
2018-12-14 10:18:22,36.94,13, , , , 
2018-12-14 10:28:22,36.86,13, , , , 
2018-12-14 10:38:22,36.86,14, , , , 
2018-12-14 10:48:22,36.94,14, , , , 
2018-12-14 10:58:22,36.94,15, , , , 
2018-12-14 11:08:22,36.86,15, , , , 
2018-12-14 11:18:22,36.94,15, , , , 
2018-12-14 11:28:22,36.94,15, , , , 
2018-12-14 11:38:22,36.86,16, , , , 
2018-12-14 11:48:22,36.86,16, , , , 
2018-12-14 11:58:22,36.94,16, , , , 
2018-12-14 12:08:22,36.86,16, , , , 
2018-12-14 12:18:22,36.86,16, , , , 
2018-12-14 12:28:22,36.86,15, , , , 
2018-12-14 12:38:22,36.86,15, , , , 
2018-12-14 12:48:22,36.94,15, , , , 
2018-12-14 12:58:22,36.94,14, , , , 
2018-12-14 13:08:22,36.94,14, , , , 
