filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,7200_signal_strength_mean,co2_mean,h2o_mean,7700_signal_strength_mean,airtemp
TOA5_TroutBog_ts_data_2020_05_23_0730.dat,2020-05-23,8:00:00,144.333,1,18000,18000,0.000843,0,9.134477673,0,12.49902181,0,0.0691,2,0.281861207,0,0.000677,0,-0.191891754,-0.0752,-0.055,-0.0017,0.000223,-9999,-9999,-1.12E-13,-9999,427.6612704,434.7675083,0.3,1,-9999,16.34491503,16.61651048,0.6,0,0.0842,2.008299195,2.041670119,0.1,0,289.2355449,289.72387,95794.58261,1.144779295,1014.438892,0.0251,0.0183,0.0117,1566.17431,1880.250824,0.0102,83.29603106,314.0765135,286.8464977,0.676354891,-0.155863529,-0.00805,0.694128318,-1.86E-15,-1.33E-15,0.694128318,1.198411996,153.9770523,347.0229477,-0.664183957,-9999,0.0271,0.044,-0.185209115,-8.098953432,0.730815404,0.289885097,1,9.866514927,4,8,12,18,28,58,0.000831,1.014634665,9.61245241,1.023734652,10.51817636,1.188325939,0.0579,1.193981415,0.237191833,1.188325939,-0.00233,1.37514601,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,7,0,0,46,4,1,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0168,0.0645,0.0066,0.0349,1.613738323,0.0276,2.97E-08,0.00828,0.00148,0.00606,-2.33E-06,0,16.98249949,649.0541492,15.14691617,16.57387
TOA5_TroutBog_ts_data_2020_05_23_0800.dat,2020-05-23,8:30:00,144.354,1,18000,18000,0.0032,1,10.93539208,0,15.51737925,0,-0.429387351,2,0.349948772,0,3.39E-05,0,0.062,-0.0668,-0.0974,-0.00151,8.60E-05,-9999,-9999,-7.31E-14,-9999,424.7216133,431.7590528,0.3,1,-9999,16.29946029,16.56953476,0.4,0,0.0843,2.010894945,2.044214539,-0.1,0,289.3518125,289.7879835,95805.67044,1.144678292,1014.414479,0.0251,0.0227,0.0117,1561.999598,1887.930252,0.0102,82.73608604,325.9306544,286.8054594,0.776140167,-0.190575823,-0.00954,0.799251981,7.18E-15,-8.67E-16,0.799251981,1.463030367,154.7956495,346.2043505,-0.683963641,-9999,0.0529,0.0669,-1.146497156,-1.308332944,0.704719006,0.178025629,1,11.81664962,5,9,15,22,35,77,0.00316,1.013733383,11.53996076,1.023191661,13.02508046,1.191346134,-0.358267575,1.198510221,0.293742315,1.191346134,-0.00342,1.373781801,800000009,800000009,800000009,800000019,800001019,800011019,899999999,899999999,89999,89999,89,89,4,0,0,57,15,0,0,0,3,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0198,0.105489659,0.00849,0.052,1.321589584,0.0367,3.39E-08,0.00994,-0.00916,0.00751,-3.42E-06,0,16.86067777,647.0539693,15.09691085,16.6379835
TOA5_TroutBog_ts_data_2020_05_23_0830.dat,2020-05-23,9:00:00,144.374,1,18000,18000,0.00168,0,11.2953865,0,17.9215809,0,0.479612949,0,0.404215474,0,0.00173,0,0.116833339,0.111593437,-0.0297,0.00252,0.000106,-9999,-9999,1.34E-13,-9999,423.8250766,430.8809391,0.3,1,-9999,16.37543423,16.64805334,0.3,1,0.0844,2.014108068,2.047639047,-0.4,0,289.4223877,289.9087513,95821.54707,1.144357985,1014.45971,0.0252,0.0262,0.0117,1569.540342,1902.470405,0.0103,82.50011867,332.9300631,286.8795165,0.862269414,-0.253992816,2.64E-05,0.898899824,8.53E-16,1.59E-15,0.898899824,1.625633359,157.413032,343.586968,0.00168,-9999,0.0383,0.0618,-0.420594093,-3.566383899,0.630267305,0.25418614,1,13.03229446,6,10,16,24,37,79,0.00166,1.013088191,12.01898039,1.022832327,15.00011631,1.194762796,0.398537555,1.203432256,0.338322783,1.194762796,-0.00234,1.372850012,800000009,800000009,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,1,1,1,31,0,1,0,0,1,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0325,0.0813,0.00971,0.0473,0.197584154,0.043,2.04E-08,0.0104,0.0102,0.00865,-2.34E-06,0,16.81213505,649.572762,15.14868976,16.7587513
TOA5_TroutBog_ts_data_2020_05_23_0900.dat,2020-05-23,9:30:00,144.395,1,18000,18000,0.00472,0,8.758600891,0,16.27999577,0,0.466808748,0,0.36738582,0,0.000657,0,0.53417379,0.194159566,0.0223,0.00438,0.000127,-9999,-9999,-2.59E-13,-9999,424.4999337,431.6251777,0.3,1,-9999,16.50794344,16.78502977,0.2,0,0.0844,2.01793443,2.051805519,0.1,0,289.8867089,290.4619513,95821.14169,1.142116077,1014.545208,0.0252,0.0238,0.0118,1582.234292,1970.336869,0.0103,80.30272976,388.1025778,287.0034791,0.575182378,-0.194264683,6.60E-05,0.607102577,1.56E-14,-3.08E-15,0.607102577,1.397773325,159.6621139,341.3378861,0.00623,-9999,0.0643,0.0821,-2.571919452,-0.583221997,0.537997738,0.117542724,1,8.448833266,4,7,11,17,27,62,0.00465,1.015627278,9.437021967,1.024362532,13.72228569,1.186390965,0.39198704,1.190878014,0.309666738,1.186390965,-0.00245,1.376689645,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,9,3,28,1,1,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0928,0.0613,0.0101,0.0975,0.168552778,0.031,4.95E-08,0.00814,0.01,0.00794,-2.45E-06,0,16.80925832,653.6740828,15.3920618,17.3119513
TOA5_TroutBog_ts_data_2020_05_23_1000.dat,2020-05-23,10:30:00,144.437,1,18000,18000,0.000899,0,5.476743329,0,18.96926126,0,0.198587326,1,0.428545471,0,0.00101,0,0.213396231,-0.417987804,-0.0901,-0.00944,-0.000271,-9999,-9999,-1.12E-13,-9999,419.0839242,425.917616,0.3,1,-9999,16.04463307,16.30626105,0.3,1,0.0833,2.003600365,2.036271595,0.2,0,290.5636894,291.6042685,95779.67612,1.137350172,1014.307036,0.0253,0.0278,0.0114,1537.161976,2117.224745,0.01,72.60268328,580.062769,286.5592878,0.753840116,-0.144213119,-0.0102,0.767577899,4.22E-15,-1.35E-15,0.767577899,1.467730015,151.8300962,349.1699038,-0.759373459,-9999,0.0281,0.0458,-0.343403232,-4.368042761,0.288716743,0.16888976,1,14.06432457,6,11,18,26,40,84,0.000886,1.013977359,6.359536382,1.023334984,15.93563862,1.190367183,0.165894906,1.197067047,0.36001116,1.190367183,-0.0015,1.374146194,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,5,2,0,33,8,10,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0335,0.0512,0.00697,0.0646,0.286130526,0.0798,2.64E-08,0.00551,0.00427,0.00926,-1.50E-06,0,16.50680218,631.9614953,17.22935226,18.4542685
TOA5_TroutBog_ts_data_2020_05_23_1030.dat,2020-05-23,11:00:00,144.458,1,17988,17988,0.00256,0,8.816866851,0,16.3993842,0,-0.983043469,1,0.370417408,0,-0.000939,1,-0.189732421,-0.207805303,-0.0625,-0.00469,-0.000169,-9999,-9999,-2.71E-13,-9999,417.1872951,423.9286708,0.5,0,-9999,15.90214601,16.15911054,0.3,1,0.0832,1.99848334,2.030777053,1.1,0,290.508097,291.4070195,95771.50431,1.138084614,1014.222754,0.0253,0.024,0.0113,1523.380966,2091.196101,0.00995,72.84735109,567.8151354,286.4211882,0.83953055,-0.211431485,-0.00487,0.86575896,7.67E-15,-3.26E-15,0.86575896,1.709746889,155.1356871,345.8643129,-0.322586987,-9999,0.0475,0.0615,-1.027436419,-1.459944355,0.53763402,0.160900399,1,14.18609292,6,11,18,27,42,90,0.00253,1.013284438,9.50777123,1.022937825,13.73972428,1.193574476,-0.818019125,1.201736534,0.310342937,1.193574476,-0.00368,1.373130888,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,0,1,20,18,5,0,0,0,0,0,0,0,0,0,17988,17988,0,0,17988,17988,17988,0,0.0388,0.0763,0.0078,0.0786,0.948037547,0.073,3.92E-08,0.00824,-0.021,0.00798,-3.68E-06,0,16.44952244,627.0100573,17.37118715,18.2570195
TOA5_TroutBog_ts_data_2020_05_23_1100.dat,2020-05-23,11:30:00,144.479,1,18000,18000,0.000328,1,6.197632401,0,17.0000005,0,-0.987198546,0,0.384070525,0,0.000741,0,0.225189139,-0.263030442,-0.0476,-0.00594,-2.10E-05,-9999,-9999,1.23E-13,-9999,415.7420119,422.3825237,0.3,1,-9999,15.72155899,15.97267433,0.3,1,0.0831,1.997846659,2.029757613,0.9,0,290.6465511,291.6413862,95746.28955,1.136948741,1014.126033,0.0253,0.0249,0.0112,1505.684715,2122.154323,0.00984,70.95076444,616.4696081,286.2422336,0.933925078,-0.197640863,-0.00175,0.954610407,1.16E-15,1.48E-15,0.954610407,1.627250066,152.9488624,348.0511376,-0.105118541,-9999,0.017,0.042,-0.0671,-22.3685151,0.364566601,0.316258665,1,13.94231505,6,11,17,25,38,80,0.000324,1.012793441,6.964377034,1.022682003,14.20372504,1.196869163,-0.818297999,1.206404694,0.320895998,1.196869163,-0.00178,1.372444581,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,0,3,0,17,3,8,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0378,0.0372,0.00901,0.0416,0.508387607,0.0727,1.99E-08,0.00604,-0.0211,0.00826,-1.78E-06,0,16.37284697,619.1461405,17.51913133,18.4913862
TOA5_TroutBog_ts_data_2020_05_23_1130.dat,2020-05-23,12:00:00,144.499,1,18000,18000,0.00294,0,11.27550459,1,23.83418085,0,-0.518811612,1,0.539110801,0,-0.000647,1,1.17672777,-0.326986318,-0.0582,-0.0074,-0.00017,-9999,-9999,-6.11E-14,-9999,413.9655933,420.4812896,0.1,0,-9999,15.49580548,15.73970488,0.3,1,0.0824,1.992646834,2.024010507,0.7,0,291.6656584,292.8714814,95728.49353,1.132060194,1014.025738,0.0254,0.0349,0.011,1483.788018,2291.314782,0.0097,64.75705695,807.5267635,286.0182231,0.83315381,-0.297255881,0.00417,0.884603715,5.20E-15,-7.41E-16,0.884603715,1.752568192,160.6355827,340.3644173,0.270203432,-9999,0.0509,0.0884,-0.992785859,-1.510899845,0.473081272,0.192785903,1,13.20805702,6,10,17,25,39,84,0.0029,1.013170824,12.31121769,1.022876248,19.95753981,1.194244435,-0.43137447,1.20269429,0.451424169,1.194244435,-0.0044,1.372968785,800000009,800000009,800000009,800000019,800000019,800000119,899999999,899999999,89999,89999,89,89,13,0,2,19,4,9,0,0,18,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0637,0.104360243,0.00875,0.250857844,0.926813835,0.149248813,1.01E-07,0.0107,-0.0111,0.0117,-4.40E-06,0,16.22215678,607.233016,18.69357809,19.7214814
TOA5_TroutBog_ts_data_2020_05_23_1200.dat,2020-05-23,12:30:00,144.52,1,18000,18000,0.00418,1,8.085790991,0,34.90602788,0,0.16319308,0,0.789950832,0,0.000122,0,0.504600596,-0.419535823,-0.0298,-0.00949,-0.000195,-9999,-9999,1.99E-13,-9999,413.0529112,419.4305194,0.3,1,-9999,15.20539857,15.44017254,0.3,1,0.082,1.986668173,2.017342673,-1,0,292.1956986,293.4000951,95700.28908,1.129812428,1013.874726,0.0255,0.0512,0.0107,1455.55137,2367.560089,0.00951,61.4789621,912.0087194,285.7250203,0.519132159,-0.170879907,-0.00108,0.546533906,4.30E-15,2.43E-15,0.546533906,2.079799177,159.2197127,341.7802873,-0.11336582,-9999,0.0609,0.226145604,-2.358718665,-0.635938496,0.231644546,0.1159893,1,7.697071532,3,6,10,15,25,56,0.00412,1.016506118,9.750713854,1.024932834,29.44609696,1.18542121,0.137235296,1.18914802,0.666388307,1.18542121,-0.00357,1.378075561,800000009,800000009,800000009,800000019,800010019,800110119,899999999,899999999,89999,89999,89,89,7,0,4,42,4,14,0,0,19,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.22514021,0.211580538,0.0156,0.121208025,0.43836396,0.216255807,4.49E-08,0.00851,0.00355,0.0172,-3.57E-06,0,16.14935094,594.482228,21.00415592,20.2500951
TOA5_TroutBog_ts_data_2020_05_23_1230.dat,2020-05-23,13:00:00,144.541,1,18000,18000,0.00379,1,7.909189562,1,51.90974319,0,0.200783075,1,1.174865171,0,0.000548,0,0.0898,-0.265934937,-0.0634,-0.00602,-0.000338,-9999,-9999,9.54E-14,-9999,411.1120844,417.3816529,0.3,1,-9999,15.02118873,15.25026585,0.3,1,0.0815,1.976319486,2.006458883,0.7,0,292.3451722,293.4942404,95673.70259,1.129215346,1013.773668,0.0255,0.0761,0.0106,1437.518239,2381.369652,0.0094,60.3651868,943.8514131,285.535139,0.593738062,-0.247332421,-0.00115,0.643194781,3.51E-14,1.17E-15,0.643194781,1.956095708,163.6150597,337.3849403,-0.102088809,-9999,0.0579,0.144027789,-2.077132311,-0.722149471,0.152364259,0.119307597,1,9.852256839,4,8,13,19,31,69,0.00373,1.015182302,10.46900014,1.024078389,43.72734925,1.187123027,0.168430224,1.192084597,0.989674317,1.187123027,-0.00402,1.375994558,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,8,0,1,24,0,2,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.150320939,0.12172635,0.016,0.192443253,0.612270783,0.303832699,3.59E-08,0.00915,0.00436,0.0256,-4.02E-06,0,16.05740746,586.6985289,22.03765176,20.3442404
TOA5_TroutBog_ts_data_2020_05_23_1300.dat,2020-05-23,13:30:00,144.562,1,18000,18000,0.00426,0,15.32650388,0,37.77101288,0,-0.46372207,1,0.854270377,0,0.00252,1,-0.688963766,0.105569486,-0.0418,0.00239,-0.000114,-9999,-9999,-3.06E-13,-9999,409.836333,416.1172534,0.3,0,-9999,15.09411196,15.32543581,0.3,1,0.0816,1.972826553,2.00306098,1.2,0,291.753914,292.7735415,95638.40526,1.131546039,1013.798198,0.0255,0.0554,0.0107,1443.964021,2277.426766,0.00944,63.40331302,833.4627447,285.6032498,1.082982311,-0.396841939,0.0135,1.153480322,-1.42E-14,-3.75E-15,1.153480322,2.02704237,161.1245702,339.8754298,0.671310907,-9999,0.0613,0.105048987,-1.27311348,-1.178213902,0.405774236,0.217836126,1,15.97334848,7,12,20,30,47,103,0.00421,1.012018147,16.99968399,1.022365018,31.33692453,1.205319713,-0.380710808,1.218042829,0.708750026,1.205319713,-0.00359,1.371512336,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,8,0,0,23,0,13,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0561,0.141560221,0.0124,0.100610214,0.727312842,0.257522421,3.57E-08,0.0148,-0.00984,0.0183,-3.59E-06,0,16.04774112,591.0171372,22.04164737,19.6235415
TOA5_TroutBog_ts_data_2020_05_23_1330.dat,2020-05-23,14:00:00,144.583,1,18000,18000,0.00115,1,11.96027128,1,24.59840651,0,-0.337185896,1,0.556674642,0,0.000372,1,0.585830833,-0.269701094,-0.00807,-0.0061,-1.21E-05,-9999,-9999,6.91E-14,-9999,409.5893312,415.7875893,0.3,0,-9999,14.90727059,15.13286023,0.3,1,0.0814,1.972457672,2.002306598,0.2,0,292.304819,293.3877883,95617.5102,1.12901051,1013.707384,0.0255,0.0361,0.0105,1425.778445,2365.760072,0.00933,60.26724613,939.9816265,285.4103945,0.898085131,-0.270071241,0.00237,0.937817156,-1.12E-14,8.49E-16,0.937817156,1.779632989,157.7370297,343.2629703,0.145092735,-9999,0.0319,0.0778,-0.230260879,-6.514350179,0.486221385,0.327239253,1,12.67871471,6,10,16,23,36,75,0.00114,1.01287801,13.02373001,1.022723964,20.56343523,1.196220682,-0.279707752,1.205493567,0.465361158,1.196220682,-0.00379,1.372559148,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,0,0,0,5,8,6,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0616,0.086,0.00792,0.160681698,0.386256869,0.234445004,3.36E-08,0.0114,-0.00724,0.0121,-3.79E-06,0,16.00633047,582.5424904,22.24455248,20.2377883
TOA5_TroutBog_ts_data_2020_05_23_1400.dat,2020-05-23,14:30:00,144.604,1,18000,18000,0.00293,0,6.108187248,0,26.16544313,0,-0.157756862,0,0.592291002,0,0.000827,0,0.255458809,0.0935,-0.0221,0.00212,-7.85E-05,-9999,-9999,-2.51E-14,-9999,408.9126576,415.1280171,0.6,0,-9999,14.97215123,15.19972379,0.3,1,0.0812,1.970050237,1.999994456,0.1,0,292.4469461,293.6559579,95589.17938,1.127617452,1013.749797,0.0255,0.0384,0.0106,1431.559547,2405.255456,0.00937,59.51798357,973.6959089,285.4719358,0.73121269,-0.240234824,0.00264,0.769669905,-3.41E-14,-3.09E-16,0.769669905,1.564357331,159.1875765,341.8124235,0.196859197,-9999,0.051,0.0746,-1.832819068,-0.818411389,0.233444823,0.104834204,1,13.96958273,6,11,18,27,43,94,0.00289,1.013960611,7.359730409,1.023325011,21.97981912,1.190430321,-0.131775853,1.197160623,0.497543612,1.190430321,-0.00211,1.374121757,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,0,0,13,3,9,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0537,0.0877,0.00772,0.176041432,0.522228888,0.265771564,8.28E-08,0.00644,-0.00342,0.0129,-2.11E-06,0,15.9655209,584.5663814,22.35021935,20.5059579
TOA5_TroutBog_ts_data_2020_05_23_1500.dat,2020-05-23,15:30:00,144.645,1,18000,18000,0.00343,1,12.70190864,1,33.7900129,0,-0.093,2,0.765613751,0,0.000412,1,0.0797,0.0238,-0.0151,0.000539,-5.53E-05,-9999,-9999,-3.12E-13,-9999,409.1958961,415.2027927,0.3,1,-9999,14.46737989,14.67975751,0.3,1,0.0808,1.968266183,1.997159854,0.1,0,293.3389863,294.6423313,95536.79364,1.12344224,1013.490781,0.0256,0.0496,0.0102,1382.537838,2555.532862,0.00905,54.09978714,1172.995023,284.9429945,0.596250257,-0.162890308,0.00284,0.618106512,8.63E-15,-3.86E-15,0.618106512,1.935408624,156.2798553,344.7201447,0.262807232,-9999,0.0553,0.121437833,-1.122825168,-1.335915905,0.375907185,0.201867342,1,8.064725659,4,6,10,15,24,54,0.00338,1.015486041,14.22945598,1.024271909,28.47624781,1.186603415,-0.0781,1.191233564,0.645214518,1.186603415,-0.00436,1.376470825,800000009,800000009,800000009,800000009,800010009,800110019,899999999,899999999,89999,89999,89,89,16,6,1,34,3,13,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.118850216,0.112492516,0.0115,0.17562005,0.546039276,0.324552619,3.45E-08,0.0125,-0.00203,0.0168,-4.36E-06,0,15.90720261,562.3967298,23.6722202,21.4923313
TOA5_TroutBog_ts_data_2020_05_23_1530.dat,2020-05-23,16:00:00,144.666,1,18000,18000,0.00378,1,8.616954646,0,29.26147843,0,-0.255316282,1,0.662883858,0,0.000542,0,-0.18117645,0.552616289,0.00189,0.0125,4.52E-05,-9999,-9999,8.94E-14,-9999,409.2540811,415.4241095,0.3,1,-9999,14.85235998,15.07627829,0.3,1,0.0809,1.969656397,1.999351485,0.6,0,293.136843,294.4515027,95528.20753,1.123904757,1013.701278,0.0256,0.043,0.0104,1419.19991,2525.835281,0.00929,56.18735001,1106.635371,285.3400968,0.664757449,-0.300829866,-0.0098,0.729723973,-2.88E-15,1.10E-15,0.729723973,1.622361025,165.3486921,335.6513079,-0.769341993,-9999,0.058,0.0874,-1.909285857,-0.78563406,0.294481178,0.130496933,1,11.27624292,5,9,15,22,35,78,0.00372,1.014298593,9.98837278,1.023528273,24.60451132,1.189272896,-0.213577203,1.195428528,0.557385829,1.189272896,-0.00307,1.374631373,800000009,800000009,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,0,0,0,13,1,8,0,0,8,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0775,0.0897,0.00751,0.172250279,0.505367131,0.369612664,3.80E-08,0.00877,-0.00556,0.0145,-3.07E-06,0,15.92221937,577.8304854,23.62184082,21.3015027
TOA5_TroutBog_ts_data_2020_05_23_1600.dat,2020-05-23,16:30:00,144.687,1,18000,18000,0.0021,0,9.500107322,0,32.09845023,0,0.478679834,0,0.72693348,0,0.00135,0,-0.295374405,0.763291966,-0.0263,0.0173,-9.05E-05,-9999,-9999,1.41E-13,-9999,408.4453848,414.8268606,0.3,1,-9999,15.38346822,15.62381671,0.3,1,0.0809,1.966875303,1.997605402,1.2,0,293.2410262,294.1406988,95513.4748,1.124691624,1013.991148,0.0256,0.0471,0.0108,1469.722636,2478.112334,0.00963,59.30815224,1008.389699,285.8727909,0.506124261,-0.0751,-0.0181,0.511979194,-3.13E-15,1.74E-15,0.511979194,1.2890451,149.4357695,351.5642305,-2.023493513,-9999,0.0433,0.0564,-0.720170433,-2.082840299,0.295967788,0.192558821,1,7.313905923,3,6,9,14,22,47,0.00207,1.017099733,10.99574898,1.025322599,27.08650035,1.185034973,0.40281033,1.188350441,0.61342787,1.185034973,-0.00279,1.379018498,800000009,800000009,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,0,0,1,39,2,8,0,0,15,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0583,0.047,0.00749,0.246668993,0.59492149,0.343483774,6.63E-08,0.00964,0.0105,0.016,-2.79E-06,0,15.92477913,599.7650139,23.45947543,20.9906988
TOA5_TroutBog_ts_data_2020_05_23_1630.dat,2020-05-23,17:00:00,144.708,1,18000,18000,0.00438,0,3.019712125,0,45.84833845,0,-0.108975984,1,1.03911365,0,0.000437,0,0.741676756,-0.468393138,0.00112,-0.0106,-3.49E-05,-9999,-9999,4.91E-14,-9999,408.4799222,414.7241839,0.9,0,-9999,15.05642044,15.28658164,0.3,1,0.0806,1.965800296,1.995850662,0.8,0,294.1355208,294.9232707,95507.85206,1.121780769,1013.826565,0.0257,0.0673,0.0106,1438.392106,2599.809306,0.00942,55.3268312,1161.4172,285.5443887,0.310957095,-0.231343866,-0.00567,0.387616316,-2.43E-15,6.09E-16,0.387616316,1.901111474,177.6482734,323.3517266,-0.837630626,-9999,0.0625,0.0905,-6.830648614,-0.219598472,0.0659,0.0425,1,5.640277679,3,5,8,12,21,51,0.0043,1.020079997,5.368420325,1.027307534,38.69113354,1.184983076,-0.0918,1.186975177,0.87690168,1.184983076,-0.00261,1.383799071,800000009,800000009,800000009,800000019,800000019,800100019,899999999,899999999,89999,89999,89,89,3,0,5,27,0,11,1,0,62,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0497,0.121577032,0.00971,0.09,0.572145723,0.418468609,2.63E-08,0.00472,-0.00239,0.0229,-2.61E-06,0,15.88776127,585.596558,23.39618716,21.7732707
TOA5_TroutBog_ts_data_2020_05_24_0730.dat,2020-05-24,8:00:00,145.333,1,18000,18000,0.0047,1,9.927269656,0,19.43709867,0,1.096846992,1,0.438823997,0,0.00238,0,0.865406838,-0.348382256,-1.171719819,-0.00787,0.000377,-9999,-9999,-1.21E-13,-9999,441.9700368,449.3369331,0.3,1,-9999,16.39503851,16.6683162,0.1,0,0.0835,2.000698732,2.034047011,0.6,0,289.9373497,290.9177679,95505.40558,1.136617971,1014.489877,0.0253,0.0284,0.0117,1566.234816,2027.841686,0.0103,77.236543,461.6068701,286.8470918,0.22965333,-0.0789,0.00866,0.242988958,1.13E-14,-1.45E-15,0.242988958,1.258415873,159.9646287,341.0353713,2.042761847,-9999,0.0643,0.0923,-2.262549126,-0.66296903,0.510738245,0.133902549,1,2.027339144,1,2,3,4,7,17,0.00457,1.027086426,10.67217582,1.032029567,16.3388264,1.189626366,0.921370057,1.190452179,0.36887548,1.189626366,-0.00154,1.395236153,800000009,800000009,800000009,800000019,800000019,800010019,899999999,899999999,89999,89999,89,89,3,2,0,14,0,3,0,0,8,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.104803002,0.0737,0.00609,0.39215391,47.28770732,0.0664,2.53E-07,0.00926,0.0237,0.0095,-1.54E-06,0,17.40139015,645.4689547,15.46617626,17.7677679
TOA5_TroutBog_ts_data_2020_05_24_0800.dat,2020-05-24,8:30:00,145.354,1,18000,18000,0.0022,1,0.303819578,2,11.75091421,1,1.077775716,1,0.265655553,1,0.000319,1,1.342781604,0.31217822,-0.219013608,0.00706,-0.000449,-9999,-9999,8.64E-14,-9999,435.2823322,442.6347354,0.3,1,-9999,16.61054275,16.89111331,0.3,1,0.0823,1.986975398,2.020537625,0.7,0,291.1949953,292.3217712,95509.4732,1.131114287,1014.640124,0.0254,0.0172,0.0118,1586.88974,2214.314471,0.0104,71.66505754,627.4247311,287.0487228,0.650461277,-0.164529254,0.00912,0.671008858,-1.89E-14,1.05E-15,0.671008858,1.564220063,155.1948049,345.8051951,0.778590897,-9999,0.0441,0.0989,-23.82903296,-0.0629,0.0259,0.00601,1,22.03779489,10,18,32,52,91,248,0.00217,1.01487259,0.908865753,1.023883082,9.893369566,1.187756521,0.903345425,1.193093678,0.223661625,1.187756521,-0.000411,1.375513107,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,4,0,0,1,1,5,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0915,0.103316067,0.00289,0.104224289,15.0764343,0.122675265,3.37E-08,0.000792,0.0234,0.00579,-4.11E-07,0,17.03590266,650.0956099,16.64828874,19.1717712
